"","gene","cor_cnt_telo","p_rank_telo"
"195","SP7_241",0.000839512285693637,0.00547013111638587
"196","SP9_283",0.000839512285693637,0.00547013111638587
"606","SIX6_552",0.000842240796559527,0.374487507092699
"497","SOX21_755",0.000844604750230808,0.248003753612745
"635","EN1_500",0.000850192782905971,0.431700070408432
"463","ONECUT3_296",0.000858319750568085,0.206825389956555
"370","THAP1_798",0.000860028007277566,0.0942501825624629
"621","ESX1_455",0.000863181601311401,0.407309213769794
"582","RXRA_695",0.000868482497949929,0.345663386971427
"481","CREB3L2_145",0.000876692495870574,0.227175410554042
"522","DMRTA2_306",0.000879286733137122,0.297307649118546
"511","HMX1_569",0.000889846299694125,0.267221050304327
"577","XBP1_109",0.000894659086013038,0.336038232934093
"623","HINFP_245",0.000900100682578969,0.411605417793384
"469","YY2_284",0.000906313548961791,0.213718775832705
"590","NKX11_597",0.000908445754306274,0.360554697435431
"526","E2F2_311",0.000909026616991884,0.305869340519043
"519","HOXB7_446",0.000910952601155777,0.29300762096164
"437","TFDP2_308",0.000912409263159745,0.178530289308894
"438","TFDP3_309",0.000912409263159745,0.178530289308894
"439","TFDP1_310",0.000912409263159745,0.178530289308894
"524","SPIC_344",0.000915763793562232,0.304543758453292
"304","FOXE1_371",0.000921207813943962,0.0414948772019418
"527","RFX3_723",0.000923940870339591,0.307492174845972
"486","HOXA5_416",0.000926093421195653,0.232379034157081
"453","PKNOX2_513",0.000926208525221178,0.196251534917643
"449","HES7_83",0.000930740427442936,0.190254385887289
"543","RXRG_679",0.000933129963674811,0.323188053637942
"404","ZBTB49_235",0.000939795571221982,0.11964828836517
"492","ZNF232_233",0.00094134552025921,0.240484971156195
"617","ATF7_138",0.000948781666859006,0.396417531945199
"452","C11orf9_654",0.000952317364201227,0.194186526674462
"98","SP3_247",0.000957035908289031,0.000239135517043158
"509","NR2F6_687",0.000961125670209196,0.2616391681748
"392","RFX2_724",0.000971344706925521,0.109394462482501
"383","POU5F1_621",0.000987831368814696,0.103903090774455
"327","SMARCC2_650",0.000992843300276758,0.0571017182316565
"571","TBX21_780",0.000994274333020381,0.325560966060415
"593","E4F1_234",0.00101174082248876,0.366290589655984
"364","MAFK_149",0.00101580821700846,0.0855008926206278
"411","USF2_26",0.00101595925554154,0.129110020467664
"495","IRF5_631",0.00101902510587862,0.244582306614492
"520","GATA2_388",0.00102257263739692,0.29383465652139
"462","UNCX_507",0.00102442940985102,0.205783217444456
"575","VAX2_439",0.00103974294801846,0.335411555945574
"576","VAX1_489",0.00103974294801846,0.335411555945574
"163","TFAP2C_3",0.00104736422187131,0.00252812440396241
"579","NEUROG1_87",0.00104789303655428,0.337757462169048
"303","BBX_753",0.0010557653483451,0.0407388619474456
"441","IRF9_636",0.00106885434644267,0.184554458646561
"354","NR5A2_667",0.00107174577790458,0.0737809790063616
"372","NR5A1_677",0.00107828002087564,0.095918461494224
"518","CEBPD_152",0.0010817781375568,0.289998475671736
"301","FOXD3_377",0.00108881067244207,0.0401717546450612
"75","KLF4_208",0.00109700892694993,2.71376645415639e-05
"592","EMX1_474",0.00110590289994128,0.364692123773064
"434","IRF8_633",0.00110640435574352,0.171934099923962
"502","AC2261502_577",0.00111623076585027,0.251534265149475
"343","HES4_95",0.00113470665761062,0.0645446134486509
"223","PTF1A_70",0.0011362334403151,0.0103776688750258
"470","BHLHE41_44",0.00114172019695187,0.213942218514637
"369","USF1_60",0.00114350797338397,0.0932937954220789
"498","RAX_472",0.00114913127862684,0.248159480959341
"268","RELB_718",0.00115431641831658,0.0230427471047284
"500","TWIST2_101",0.00115513643701055,0.248769083687041
"376","TBX10_791",0.00116256557471818,0.102038811996164
"513","NEUROG2_81",0.00116417709114412,0.269408783707528
"429","HOXC8_399",0.00117977434601457,0.164695988683339
"357","NFE2L2_115",0.00118180902532355,0.0771230712699054
"451","GSC2_402",0.0011824648979853,0.190575472811255
"396","SOX2_769",0.00119866340147917,0.111788258317483
"416","ARID2_11",0.0011996174656396,0.133652751026015
"326","CBFB_801",0.00120011581916884,0.0566643353154323
"479","MLL_300",0.00121324739246548,0.220366298336973
"432","TFEC_27",0.00121604163580854,0.169078826443538
"151","TFAP2B_1",0.00121870369775561,0.00187411722070043
"148","KLF1_179",0.00122336280516797,0.0015176064474299
"609","NPAS4_77",0.00122367178192712,0.380741201319542
"313","KLF13_238",0.00123216649117484,0.0479140224573487
"314","KLF10_826",0.00123216649117484,0.0479140224573487
"246","HIVEP2_160",0.00123385657221344,0.0162390733201595
"356","YBX1_290",0.00123703581952564,0.0746586359378943
"424","HOXB5_445",0.00123930477336983,0.156324864978274
"358","MAFF_147",0.00123950294751711,0.0780313558870103
"365","AIRE_736",0.00124107344254132,0.0882262117968517
"385","SOX7_766",0.00124549647582874,0.1053847853464
"272","RFX6_729",0.00124974030085166,0.0264275257213929
"307","YY1_173",0.0012513354303741,0.042918575082317
"334","NRL_123",0.00125662689892871,0.0602142166535315
"353","TBR1_786",0.0012648220473966,0.0735940854220598
"403","OSR2_227",0.0012676349149647,0.117144118518013
"319","ZFP42_848",0.00127380787799902,0.050668927841344
"378","FOXP1_353",0.00127643686858233,0.102914523878108
"379","FOXP4_358",0.00127643686858233,0.102914523878108
"380","FOXK2_360",0.00127643686858233,0.102914523878108
"381","FOXG1_368",0.00127643686858233,0.102914523878108
"115","NFIC_740",0.00128255561740735,0.000591878207114708
"308","HIF1A_24",0.00128337028771789,0.0433129602404264
"419","PROP1_535",0.00130534649136198,0.135352538552138
"512","GATA5_385",0.00131332869004225,0.268635055450447
"208","NFKB1_719",0.00131369253788308,0.00751910571174271
"269","SREBF1_22",0.00131851146140816,0.0236907945540861
"406","HOXC9_547",0.0013237326189872,0.121662652936525
"300","TBX20_790",0.00132439230056364,0.0397030249957773
"168","KLF14_251",0.0013297733525519,0.00285082786964908
"169","KLF11_847",0.0013297733525519,0.00285082786964908
"412","CR7538031_135",0.00133056563464453,0.129691490381758
"413","ATF6B_151",0.00133056563464453,0.129691490381758
"414","CR9257962_153",0.00133056563464453,0.129691490381758
"415","AL6628286_154",0.00133056563464453,0.129691490381758
"440","NOBOX_420",0.00133189202198528,0.178696337138321
"393","DUXA_564",0.00133581610764822,0.109430513492325
"228","RFX5_727",0.00133729281484964,0.0112726669466042
"366","IRX4_434",0.00134497632393525,0.088488528617566
"367","IRX6_495",0.00134497632393525,0.088488528617566
"394","TFEB_32",0.00136084017048985,0.1094540035315
"317","ZKSCAN4_273",0.00136745887524338,0.0494053165351899
"318","ZKSCAN3_276",0.00136745887524338,0.0494053165351899
"408","GSX1_522",0.00139658763023208,0.126018608399192
"258","TBX1_792",0.00140286094752382,0.019421840022858
"216","FOXI1_365",0.00140433663677231,0.0085725519830508
"407","BARHL1_456",0.00140503562303016,0.123675436811453
"222","FOXJ2_350",0.00140874266609843,0.00988773826133713
"417","EN2_506",0.00141602025757852,0.133890989070988
"274","MAX_14",0.00142445679314657,0.0267969696050864
"614","GMEB1_737",0.00143522433420766,0.38999144688198
"336","SOX13_761",0.00144770416578606,0.0611553792041024
"96","SP4_180",0.00145286585015463,0.000214046084842396
"289","ZSCAN16_277",0.00146121258924133,0.0317808591457606
"263","TCF7L2_762",0.00148097665417862,0.0203593422042417
"422","MYPOP_652",0.00148447380736543,0.147376218107198
"384","E2F3_313",0.00148987015105579,0.104953398165342
"443","OLIG3_79",0.00149695946274207,0.186651360119541
"188","RELA_722",0.00152976815066264,0.00442831140386808
"460","OLIG2_100",0.00153748617263326,0.205261271926493
"531","PAX7_605",0.00154181980486947,0.317117477247211
"387","PITX1_404",0.00156364538774655,0.106295240816498
"262","POU4F3_611",0.00156370012563995,0.0203398930880946
"286","FOXK1_364",0.00156651154374899,0.0311053170607831
"287","KIAA0415_381",0.00156651154374899,0.0311053170607831
"340","SOX14_765",0.00157087894880932,0.0629956683376811
"338","TLX2_436",0.00157407380772347,0.0619713816198551
"71","RUNX1_733",0.00157435537724426,1.52834458605441e-05
"199","REL_721",0.00158224137548653,0.00575820025513033
"324","SOX5_758",0.00159752790771801,0.0556196649606673
"325","SOX6_868",0.00159752790771801,0.0556196649606673
"291","FOXN3_829",0.00159754263200196,0.0336355195655417
"292","FOXN2_854",0.00159754263200196,0.0336355195655417
"293","FOXL2_855",0.00159754263200196,0.0336355195655417
"428","CEBPB_140",0.00160645022476002,0.160108693292745
"160","ETS2_340",0.00160834706955684,0.00247793968523109
"88","TFAP2E_4",0.00160923987133644,0.000114678982990254
"341","TFE3_18",0.00161283446196601,0.0630474157115394
"399","GATA1_383",0.00161295959997202,0.115604504006963
"368","MIXL1_553",0.00162401821334159,0.0921740728216823
"312","BHLHE40_51",0.0016241196807818,0.0474452614855199
"234","MYOD1_48",0.00163325577502008,0.0127810893547315
"81","SP6_275",0.00163550602805332,4.08111145168896e-05
"82","SP5_279",0.00163550602805332,4.08111145168896e-05
"251","FOXH1_362",0.00164172607767403,0.0170614802849155
"346","ARNTL_50",0.00167379310240339,0.0687119863617069
"400","ENSG00000229544_584",0.00168660311664382,0.116279376983579
"209","POU4F2_615",0.0017013421045749,0.00771810260854599
"391","PAX2_606",0.0017059145675569,0.108345868480551
"426","SPIB_336",0.00172444078664336,0.157514206233407
"282","SOX9_756",0.00172844078188631,0.0292500177906835
"288","BARX2_400",0.00173164028492612,0.0315870640424551
"328","VTN_430",0.00173308343998497,0.0571947070198556
"398","RHOXF1_409",0.00174197521537608,0.112264644190934
"276","TBX15_782",0.00177735279000001,0.0271825154774091
"277","TBX18_869",0.00177735279000001,0.0271825154774091
"278","TBX22_870",0.00177735279000001,0.0271825154774091
"348","CREB1_117",0.00181771479792217,0.0700644094529725
"177","LEF1_760",0.00182465236769772,0.0032974766012901
"62","KLF7_189",0.00186677281816523,8.08729703049445e-06
"73","KLF2_846",0.00186684669832875,2.44041479025143e-05
"344","LHX2_422",0.00187292762132933,0.0655708721776889
"355","TEF_134",0.00188930350893499,0.0739287021426448
"250","HOXA2_414",0.00189543370010765,0.0168628048535533
"186","RFX7_728",0.0018972604179282,0.0039521750523839
"241","ATF3_132",0.0019074031371612,0.0145495666075002
"203","CREB3L1_131",0.0019232981334954,0.00682390307504815
"240","ONECUT1_295",0.00193294719505722,0.0135972927204937
"267","ARNTL2_16",0.00195595645908241,0.0223675135138468
"591","ZHX1_510",0.00195959893302943,0.363941279180785
"283","HOXB3_447",0.00197070308541504,0.0292893896962755
"281","GSC_470",0.00198106580882308,0.0290752862912711
"153","ETV6_335",0.00198513489197785,0.00202568184407435
"110","ELF2_326",0.001987824439106,0.000448487355573754
"225","LHX5_406",0.00199949570077843,0.0109590560719197
"226","LHX1_469",0.00199949570077843,0.0109590560719197
"221","NFE2_119",0.00199960817370985,0.00968030157843876
"321","ATF4_122",0.00202605998737038,0.0520344888873802
"211","LHX3_424",0.00203769336431867,0.00794912990078754
"99","KLF3_184",0.00205049837769166,0.000262178216691734
"294","ZFHX3_483",0.00205877033375992,0.0359560148586544
"359","ZFHX2_477",0.00206988107509351,0.0813331429939537
"220","ONECUT2_293",0.00207822994411287,0.00963601050741109
"202","SOX18_772",0.00209035687329094,0.00678615446733073
"273","CRX_410",0.00210630960327679,0.0264966304344042
"290","PAX6_604",0.00211779612477854,0.0324006737205152
"375","TCF23_64",0.00212494534390263,0.100790755404488
"124","TCF7L1_763",0.00212988481228917,0.000747965715829518
"333","LHX8_498",0.0021346377345235,0.058857787530962
"136","ETV7_321",0.00213890276582056,0.00105943986522895
"158","NFIX_738",0.00214752241763251,0.00230041436725147
"139","POU4F1_616",0.00217077436520845,0.00116361327543889
"131","HLX_478",0.00219157949225326,0.000986462145065468
"132","AC0125311_531",0.00219157949225326,0.000986462145065468
"133","DBX2_554",0.00219157949225326,0.000986462145065468
"140","SOX10_751",0.00219885816233725,0.00129415122690388
"92","RUNX2_732",0.00219930722487922,0.000153882619357459
"93","ENSG00000250096_734",0.00219930722487922,0.000153882619357459
"315","BHLHE22_86",0.00219968265830256,0.0484329131617806
"299","TBX19_787",0.00222691925552301,0.0392868827306519
"256","MEOX2_421",0.00222959234587524,0.0190357940033401
"171","RFX8_730",0.00227929509324916,0.00307540691644072
"213","FOXO6_379",0.00228278219206084,0.00818608465876372
"254","NKX62_862",0.00229452661753033,0.017819576729071
"257","HOXA1_413",0.00230162034304135,0.019353240956511
"172","MNX1_466",0.00230332261999476,0.00308603079996864
"418","CEBPE_107",0.00231986075913331,0.134697223556266
"183","HBP1_752",0.00234909157328584,0.0037529796710625
"255","MLX_29",0.00235431270893564,0.0184107014191262
"102","FOXD2_374",0.00235570988708049,0.000286437956860465
"174","GSX2_546",0.00235750505884021,0.00311038542990437
"116","NFIB_741",0.00235964117388392,0.000594788984734501
"95","HOXA4_863",0.0023657210339225,0.000188214824203122
"147","EOMES_788",0.00239438949675795,0.00149655796623555
"111","FOXP2_356",0.00240518434482799,0.000513564488556385
"253","MLXIPL_15",0.00241221981227906,0.0174225884756179
"142","FOXD4_830",0.00242443904107965,0.00131838647607887
"143","FOXD4L1_831",0.00242443904107965,0.00131838647607887
"144","FOXJ1_853",0.00242443904107965,0.00131838647607887
"182","ISL1_398",0.00242784927364178,0.00371980848741272
"40","TFCP2L1_858",0.00244720961784495,1.04730571743063e-06
"309","HLF_112",0.00245869604313937,0.0439173479455691
"106","POU1F1_610",0.00247910331410706,0.000314341369014203
"302","OTP_530",0.00251843002650624,0.0404409035963491
"104","NFIA_742",0.00252873801670712,0.000300406725830648
"126","TBX5_781",0.00253476945482184,0.00077762351301719
"127","TBX4_784",0.00253476945482184,0.00077762351301719
"149","PITX3_426",0.00255250237364575,0.00176562130047207
"260","DPRX_565",0.00257370739519643,0.0196470168714403
"128","FOXF2_359",0.00260475376212243,0.000911099365278511
"217","DMBX1_560",0.00264319270744666,0.008661232413805
"192","ETV4_345",0.00267173198159053,0.00502437457361356
"125","RFX1_726",0.00267430769522956,0.000751867940409663
"89","NRF1_805",0.0027221391464636,0.000129649851276746
"201","ERG_339",0.00275068466144166,0.0067673404993293
"181","NFYA_288",0.00275496518955919,0.00365381857327624
"198","FLI1_337",0.00277519211537774,0.00569213108643933
"94","POU2F2_609",0.00277608350450336,0.000171814783418404
"78","POU3F3_620",0.00280087056896013,3.30448715955117e-05
"80","FOXS1_372",0.00281939316527242,3.89725218497735e-05
"227","OTX2_515",0.0028260597704275,0.011042270522737
"233","ATOH7_84",0.00283654216190415,0.0126723762462882
"130","HOXA6_417",0.00286918234609984,0.000960935302161073
"164","CEBPZ_806",0.00287130599045036,0.00256411866571297
"152","MAFG_148",0.00287737154888197,0.00188333026231668
"189","ETV2_324",0.00288302146028616,0.00478628229902815
"185","ERF_325",0.00289177528235337,0.00384242286518325
"122","NFYC_800",0.00289884314359285,0.000707922666086795
"154","HOXB2_532",0.00291929811369954,0.00210069376896189
"245","E2F1_312",0.00292740255465131,0.0160561463463259
"113","TBX2_783",0.0029344947923451,0.00056757777621197
"242","NEUROD4_820",0.00293832250828772,0.0146897614533752
"243","NEUROD6_821",0.00293832250828772,0.0146897614533752
"165","RUNX3_731",0.00299055811384393,0.00259832912317154
"146","ETV1_320",0.00300877801386551,0.00144794041013751
"67","MGA_103",0.00300888459782881,1.10628541011236e-05
"79","TCF3_21",0.00301752187845153,3.4228807756968e-05
"264","BHLHA15_85",0.00302029394557506,0.0215618745163709
"134","NKX63_509",0.00306523765070281,0.000989485219020143
"377","ATF2_114",0.00308331201220994,0.102750689711861
"72","ELK4_341",0.0031038409802647,2.0906922149775e-05
"270","DBP_110",0.00310637431666013,0.0243840232618002
"54","SOX4_754",0.0031317136587345,3.55952378414796e-06
"25","LMO2_808",0.00313300782208246,9.75500836493481e-10
"191","NFIL3_133",0.00316551440083194,0.00488892921573712
"97","BATF_129",0.0031779117518651,0.000227682084396003
"159","ENSG00000235187_346",0.00322001801958246,0.00245378521471913
"74","FOXB1_367",0.00322229995349585,2.48101403745426e-05
"129","ETS1_332",0.00325982987783349,0.000935856460790354
"51","TCF7_750",0.00328465555220478,2.82870613481185e-06
"108","ETV5_347",0.00329851254447027,0.000361142525549515
"114","NFYB_807",0.00334057580079463,0.000567959518786276
"103","ETV3_328",0.00336317703501043,0.000294087996480223
"117","FOXO3_354",0.00336509685134717,0.000626745470330404
"118","FOXO1_361",0.00336509685134717,0.000626745470330404
"119","FOXE3_376",0.00336509685134717,0.000626745470330404
"120","FOXD1_382",0.00336509685134717,0.000626745470330404
"38","ELF1_329",0.00336777964920955,8.25269120733541e-07
"285","CEBPG_128",0.00338523201505851,0.0309548844212496
"100","PBX3_518",0.00338533239822326,0.000279650440383843
"214","BHLHE23_45",0.00341474417413059,0.00832509782498037
"212","OLIG1_90",0.00342131080555556,0.00805149139991377
"29","TWIST1_42",0.00342307731264385,6.81117755154777e-09
"57","GABPA_338",0.00343760925627897,5.18172810712937e-06
"112","FEV_343",0.00345722317558997,0.000540744622130325
"42","SCRT1_242",0.00348218273320227,1.47545818685001e-06
"91","ELK1_331",0.00349806543967926,0.000149573213640945
"44","TP53_706",0.00354168693473872,2.01371219055606e-06
"238","LMX1B_479",0.00355290048975948,0.0130614273530295
"239","LMX1A_499",0.00355290048975948,0.0130614273530295
"36","SCRT2_282",0.00356299906039032,5.34440674474701e-07
"37","POU2F1_614",0.0036163233616217,7.36665305060983e-07
"320","NAIF1_637",0.00362692180831635,0.0516039394311531
"39","FIGLA_88",0.00364393649170696,9.83925661803975e-07
"156","IRF6_628",0.00364957460805063,0.00215091404420737
"87","ELK3_327",0.00365554812458799,0.000104809777015282
"59","POU2F3_613",0.00370692813948395,7.06548957860472e-06
"60","POU5F1B_622",0.00370692813948395,7.06548957860472e-06
"24","NR2C2_693",0.00371456803574389,9.55980324572382e-10
"45","FOXP3_348",0.00372566694165743,2.32927226173617e-06
"46","FOXD4L3_832",0.00372566694165743,2.32927226173617e-06
"47","FOXD4L5_833",0.00372566694165743,2.32927226173617e-06
"48","FOXD4L6_834",0.00372566694165743,2.32927226173617e-06
"49","FOXD4L4_856",0.00372566694165743,2.32927226173617e-06
"50","FOXD4L2_857",0.00372566694165743,2.32927226173617e-06
"322","ZBED1_816",0.00374052111709259,0.0523105541977585
"135","FOSB_121",0.00375896687065795,0.00102336716795395
"193","HOXD3_461",0.00379823249083644,0.00515804915138971
"32","FOXC1_349",0.00380258739859857,1.44417046250058e-07
"69","HOXB4_549",0.00381698140651942,1.51834009607474e-05
"70","HOXC5_562",0.00381698140651942,1.51834009607474e-05
"22","FOXA3_366",0.00385843957248669,2.8980941578793e-10
"157","NEUROD2_73",0.00399295014714425,0.0022760852014541
"28","ATOH8_71",0.00401660742684638,3.59812481826252e-09
"33","FOXB2_380",0.00401693441918038,2.60189436821056e-07
"41","POU3F4_619",0.00405588062409575,1.31570045584395e-06
"224","CUX1_294",0.00413609892358182,0.0104117340211045
"337","GMEB2_735",0.00422418008544085,0.0614318602976093
"34","ELF4_323",0.00437822718166507,3.26922163883091e-07
"68","SPDEF_330",0.00455302252739202,1.2931524259281e-05
"86","SMARCC1_651",0.00470345124123094,8.96914119004489e-05
"85","BACH1_130",0.00478130073169255,7.3252146149894e-05
"12","SNAI1_199",0.00484111605333848,1.89499807427174e-14
"14","SNAI2_161",0.00487084584297303,1.21241315532624e-12
"31","FOXC2_370",0.00488552341760287,9.15752988175623e-08
"77","BACH2_113",0.0049564545559253,2.91202257448871e-05
"26","ZNF784_262",0.00496466989314586,1.5585223309443e-09
"19","ID3_38",0.00524753173933661,9.50979245905416e-11
"20","ID4_75",0.00524753173933661,9.50979245905416e-11
"76","JUND_124",0.00533506827675817,2.81630910363918e-05
"15","FOXA2_355",0.00540250668727569,2.15932441288238e-12
"30","ELF5_334",0.00542590764997265,2.23945418110646e-08
"66","FOSL1_142",0.00553287667221694,9.97588381015408e-06
"64","FOS_137",0.00569652903570164,8.63559116443687e-06
"13","ZEB1_157",0.00586629920041534,7.10482103312088e-13
"58","FOSL2_105",0.00587735025365387,6.77781361612731e-06
"21","ELF3_342",0.00589391710538398,1.91099260132889e-10
"55","JUN_143",0.00601391904202491,3.60274372974986e-06
"53","JUNB_139",0.00606216480368505,3.2726394190082e-06
"52","JDP2_125",0.00613506338830206,3.2117106283611e-06
"18","EHF_333",0.00625440232310428,3.14553317870318e-11
"23","HNF1A_473",0.00661766260075994,6.98403659905546e-10
"10","MESP1_69",0.00671650892892108,2.59545158894118e-15
"11","MESP2_94",0.00671650892892108,2.59545158894118e-15
"9","TCF4_97",0.00674738818287718,9.12065427565372e-16
"17","FOXA1_357",0.00678773286914984,4.06999163952142e-12
"8","TP73_705",0.007569965066573,5.70845234316187e-17
"27","HNF1B_428",0.00891851039909518,2.68629027574017e-09
"2","TP63_704",0.0101789539218054,1.29704323204386e-22
"1","GRHL1_391",0.0139464158843911,2.28438176302932e-23
