"sumexp","cor","gene"
373.57209503447,-0.06014687878179,"PIK3AP1"
17.9126338741276,-0.0601114191920563,"MPO"
24.9528740854861,-0.0600348355345113,"TCERG1L"
667.354211354751,-0.0599468774093963,"AC006299.1"
139.012512356395,-0.0599185219266883,"MIR181A2HG"
56.7463444637881,-0.0599111753024345,"KLRC1"
1957.7964537328,-0.0598127431807429,"SLC14A1"
193.708757310237,-0.0598026075035839,"SPINK2"
4007.70359420432,-0.0597264980848122,"AFF3"
272.973008970612,-0.0596974797563855,"NIPAL1"
1033.66935053604,-0.0596888773553662,"DISP1"
216.177391477868,-0.0595674199197394,"LY86-AS1"
438.5540388409,-0.0595324885517274,"NUSAP1"
2406.23040617955,-0.0595071505513459,"CTSW"
8177.63697552154,-0.0594938078768188,"LINC01934"
1.87375345059522,-0.0593576084584913,"IGHV2-5"
11.6047547455508,-0.0592594465955631,"AL133335.1"
279.911576572318,-0.0592416976504708,"CSF1R"
419.664999056048,-0.0592398026164734,"BRIP1"
34.2026928772859,-0.0587989829213005,"ENHO"
221.510833575844,-0.0587770946638075,"FLVCR2"
595.963593354115,-0.0585734837172509,"CD79A"
1112.41370300712,-0.0585235156769273,"KIAA1958"
153.690612817004,-0.0584927847468004,"GPC5"
4.73758548556315,-0.0584065165955678,"APOBEC3B"
29.864173956737,-0.0583812755564111,"ADAD1"
219.186329892344,-0.0583463855501864,"CDK14"
205.034232693544,-0.0583089808246451,"BASP1"
-2.15489354105819,-0.0581647380803115,"AC006974.2"
960.440820077258,-0.0577971413361813,"AC064834.1"
94.9250636884158,-0.0577750022847656,"PRICKLE1"
0.0611876214882345,-0.0577116609142366,"IGHV3-30"
4182.13074674414,-0.0575074301594851,"HDAC8"
2786.32324855097,-0.0574238648301501,"IFI44L"
31.0141277015793,-0.0571675660670675,"DNAH8"
133.612597852124,-0.0570197905646968,"P2RX1"
37.0521758903626,-0.0568761699545276,"CYP46A1"
469.691385901858,-0.0565863909118288,"ENTPD1"
695.061848242668,-0.0564252485691971,"OSBPL1A"
58.0462013053922,-0.0563724802468162,"KCNJ15"
41.1795518066348,-0.0562229165751604,"PDE3A"
2352.33926897466,-0.0560596914360675,"AP1S2"
192.174425374836,-0.0560245343684509,"POU6F2"
490.741535790584,-0.0560003346787244,"STAP1"
48.2309860988612,-0.0559780559258895,"RAPGEF5"
5318.31886966138,-0.0558017656340455,"SAMD3"
69.315893698854,-0.0557322391987676,"LINC01781"
0.15844978626283,-0.0557050745977365,"AC079753.2"
97.05362619658,-0.0556013406499642,"LINC02246"
916.48578379466,-0.0555788769766546,"ADAMTS6"
113.711934698306,-0.055463140218336,"CD160"
26.0262136743309,-0.0554578533964325,"KIFC1"
76.4723233527178,-0.055397429105867,"CADPS"
1080.18921365654,-0.0552354406346734,"ADAM23"
79.4371644447806,-0.0551878504722506,"ASPM"
470.538212284099,-0.0549780067641816,"NPAS2"
410.094943433402,-0.0547407183858889,"AC021851.2"
70.4148632066635,-0.054366043274061,"ARHGAP44"
1724.04588323396,-0.0543429911693574,"AL359232.1"
485.925539115901,-0.0539072440531054,"PTPRK"
10.3096544674516,-0.0538967255549721,"CD34"
76.8736397526359,-0.0538725307679672,"TPD52L1"
235.063824118643,-0.0538203999608014,"RYR3"
112.118051017167,-0.0535781110076276,"CNR2"
85.4141622501429,-0.0532583713306823,"AL033523.1"
1035.12246005879,-0.0530428305315561,"SLC25A33"
257.494752823878,-0.0529965719963309,"GFOD1"
352.83083076912,-0.052979059416355,"GAS7"
129.726336980718,-0.0528974485969569,"PLD4"
1477.39113841923,-0.0527355722108039,"CCDC88A"
10707.6057529441,-0.0526866480462929,"TSHZ2"
36.8375714167704,-0.0526412706406348,"VMO1"
1692.38348937725,-0.052570224743004,"SH3RF3"
1698.85309133609,-0.0524663431366777,"MAML3"
818.553316191211,-0.052454480498374,"TPST1"
746.346179673662,-0.0524069377699865,"NEDD4"
58.2406643876499,-0.0521817196383134,"AXL"
2253.81694446424,-0.0521270346515366,"PELI2"
1341.147140266,-0.0521103187275665,"SDK2"
283.442232843143,-0.0519051680771198,"LINC00571"
1340.00755325611,-0.0518257704745563,"ZNF438"
20.1315120123168,-0.0517605075508644,"ITGB8"
313.349986021942,-0.0517051391274926,"ZRANB2-AS2"
1890.08276601266,-0.0516597169888462,"DIRC3"
744.324698821072,-0.0516074633949499,"CFD"
82.3803661392032,-0.0515168181498422,"NEGR1"
872.974251405716,-0.0514941411566553,"HPGD"
422.421510770177,-0.0514379952191241,"RGS18"
1148.21229028133,-0.0513992377020106,"DUSP6"
107.174866582917,-0.0513945927289772,"NKAIN2"
234.696776002176,-0.0512776418829608,"KIF13A"
7.18930504321796,-0.0512124222694447,"SLC27A6"
44.9431589000455,-0.0511995296380136,"SCAMP5"
84.3573688119492,-0.0511316838307682,"MACC1"
3149.48633048321,-0.0510564886405123,"SNED1"
35.3265788899956,-0.0510496679537006,"RASD1"
1948.45373784453,-0.0509052993533061,"MPP6"
1178.41440128791,-0.0508688553533058,"LINC01376"
189.10390144237,-0.0507705488870102,"IFNLR1"
73.9269143734105,-0.0505773747448671,"MIR193BHG"
1034.36576649726,-0.0505688363477942,"IFIT3"
123.627068808209,-0.0501834978904438,"WDFY3"
229.719886399069,-0.0500299681354261,"AL355076.2"
101.969133937374,-0.0499383038114941,"SYN3"
2586.78105109732,-0.0498995767102363,"MNDA"
1996.6083569532,-0.0496683106480209,"AL050309.1"
925.141489603098,-0.0496243865850772,"GNG7"
931.386253169887,-0.0494836018743297,"AF165147.1"
21.4306039972619,-0.0494570831682465,"E2F8"
77.7182959014543,-0.0492207446853191,"TSBP1"
24.5409103797914,-0.0492197653576691,"SPRED1"
28.4375477579217,-0.0491436385464567,"IL1R2"
97.9382946288893,-0.0490154254414721,"PLK1"
1888.71779146881,-0.0489937268560655,"LINC00662"
0.145997871675591,-0.0489643414165408,"IGLV2-23"
276.85880845581,-0.0489171859391361,"EPB41L3"
37.6544889139506,-0.0488964293167725,"TSPAN13"
30.3245935465162,-0.0486406584028395,"HES1"
100.380827674471,-0.0485809955813133,"BACE2"
953.170373697543,-0.0484391020386992,"CEBPD"
2.75275009413981,-0.0484052431021702,"CA8"
2193.38373064923,-0.0483316252650035,"TAF4B"
3460.01581471102,-0.0482177866119843,"EGLN3"
617.275261713375,-0.0481832848453193,"MIR99AHG"
1.27624816401405,-0.0480737492237822,"AC134312.5"
551.079075652224,-0.0479592904698133,"OVCH1-AS1"
450.368661530757,-0.0477645209996178,"ACSM3"
59.4518795812051,-0.0477474217785316,"STK32B"
1850.84329032275,-0.0476094015953794,"IRF7"
415.293470341476,-0.0475752691694336,"PLEKHG2"
18.108013362112,-0.0474848633054245,"MITF"
1.66957965853019,-0.0474126111579849,"LINC01189"
89.818475203712,-0.0472509438798922,"FCER1A"
9.8552284096314,-0.0471205443160803,"CERNA2"
4647.32462652274,-0.0470923991885783,"BTBD11"
3109.06795325162,-0.0470909752446801,"C9orf72"
153.965384340243,-0.0469633766921031,"AC090579.1"
27.0562727517796,-0.0469044157211263,"STARD13"
62.8402249248924,-0.0468294254216912,"MIR2052HG"
640.67018791502,-0.0467949386205826,"NAALADL2"
197.056800768675,-0.0467643246864348,"NRG1"
32.5702024047579,-0.0465359614996512,"AC092979.1"
172.991842259989,-0.0464593890201756,"FSIP2-AS1"
3551.12917037209,-0.0464434629846444,"IGLC2"
6.07075255794219,-0.0464036360936103,"AL158801.2"
61.2662129075404,-0.0463648198725901,"SAMD12-AS1"
2.02182139883393,-0.0463469210420485,"SLC8A1-AS1"
42.5438811438047,-0.0463230624176804,"DPF1"
1298.83561258316,-0.0461377310951488,"CENPP"
135.961556883281,-0.0460600517598827,"IGHGP"
633.40113585707,-0.0460320053522732,"CDKN1C"
41.9229849787904,-0.0460164618240499,"AC096536.3"
140.796336193666,-0.0459200249615133,"TRIB1"
58.2580455435861,-0.0458527738530432,"AJAP1"
65.3260419899014,-0.0457785117364148,"AC083837.1"
26.0426767105362,-0.0457667251945368,"PRICKLE2"
89.8639974785633,-0.0457453880588183,"IGFBP7"
137.106368447108,-0.0456835988873748,"NIBAN3"
483.367108071918,-0.0455476382216857,"SULT2B1"
420.580716715827,-0.0451476410152657,"FCGR3A"
70.6085207436731,-0.04480772156681,"GLT1D1"
2094.51142054668,-0.0447977086179378,"MB21D2"
313.757461299445,-0.0447893781377086,"PHACTR1"
165.420625658062,-0.0447658868353979,"CPNE5"
1149.2526358134,-0.0447067791037875,"AC079142.1"
1713.87175082807,-0.0446958350181875,"AC079447.1"
3545.05585894583,-0.0445727348943524,"AC009093.2"
433.053604176468,-0.0445200386650745,"RBM47"
106.788839290937,-0.0444983200272755,"LINC00877"
237.718896361478,-0.0443945039862321,"CENPE"
643.916339135474,-0.0443853970051125,"AC105402.3"
160.184618073268,-0.0443680888783332,"AC108879.1"
6605.88729154411,-0.0441899475814496,"ATG7"
13.8360118429979,-0.0441719839559362,"SYT17"
259.25016493393,-0.0441586203197003,"TYMS"
1115.99726796332,-0.0441346827690567,"RIPK2"
256.360642901816,-0.0440758465995907,"PRKG1"
325.170463145425,-0.0440457031641242,"AL450352.1"
470.362734144567,-0.0440293213397733,"TEX9"
273.481616016783,-0.0438614915599266,"PID1"
6.51963870792304,-0.0438455140978608,"TCTEX1D1"
495.207090731126,-0.0438421422675197,"NEXMIF"
138.527693786279,-0.0438379815684298,"ADGRE2"
2128.75613358716,-0.0438245514639687,"ESR1"
68.8284110175979,-0.0437082245639202,"RRM2"
414.349812825844,-0.0436800365662769,"CTBP2"
101.935429135908,-0.0436651941542633,"FOSL1"
450.964554749726,-0.0434682506308864,"TEC"
98.7088217753553,-0.0434395865872394,"FGF14"
29.3320536168201,-0.0433921123574266,"MGST1"
181.791312011772,-0.0433549845707214,"AC008629.1"
350.076799510249,-0.0432582575562787,"APBA1"
431.7193889878,-0.043229256168645,"LINC01505"
252.054866344622,-0.0432041499540041,"FIRRE"
471.034416124828,-0.0430675588360404,"SLC8A1"
1881.27234269552,-0.0430599696414042,"MIR646HG"
903.666941976833,-0.0429610290426391,"SUCLG2-AS1"
284.535118699,-0.0428906911656106,"SYK"
344.69495720724,-0.0427450582388063,"GZMH"
1107.69573574631,-0.0427225914592253,"IGLC3"
4050.11102697322,-0.0426687923448938,"SIPA1L3"
81.1144014819252,-0.0426113358537986,"AC098588.3"
4844.70442834977,-0.0426000841131868,"SBF2"
