"","gene","cor_cnt_telo","p_rank_telo"
"524","SOX13_761",0.000509522888167147,0.508312518243274
"525","ETV1_320",-0.000594415504808278,0.508769584217731
"526","ZNF410_193",0.000601895953479253,0.510113201879202
"527","KLF5_175",0.000123773977340594,0.512724846179611
"528","SRY_771",-0.000369273096740568,0.513229139168322
"529","SIX1_459",-0.000759181515140553,0.51606091008374
"530","MLL_300",-0.000636930065796546,0.517871287140928
"531","CEBPE_107",-0.000978346892299372,0.518629717579477
"532","ESR2_678",0.000348093817761617,0.51965678871492
"533","ZIC1_213",-0.000390077677130917,0.520139196376304
"534","SOX12_768",-0.00036600855358093,0.523323456635137
"535","SOX9_756",0.000503455017790021,0.525111266716085
"536","TCF7L2_762",-0.000396050731345298,0.527756829800467
"537","HOXC8_399",0.00053974231235715,0.530919495771147
"538","TEAD3_795",0.000495976097079182,0.531500012598009
"539","NRF1_805",-0.000411205860032785,0.532297729979466
"540","ESRRG_697",-0.000426388214499953,0.536494464067859
"541","MSX1_501",-0.0006189389048779,0.541748361682592
"542","ATOH1_844",-0.00036200388436569,0.542332205400668
"543","NR4A3_668",-0.000361047934424168,0.543503760803234
"544","ZNF713_257",-0.00035178532027704,0.545681183002245
"545","HSF2_623",0.000395179804274212,0.546845631949958
"546","GATA6_387",-0.000502753617073101,0.547585327780788
"547","ELF5_334",0.000540203865481594,0.552470455782216
"548","BCL6_187",-0.000347815146641117,0.55489049296339
"549","REST_168",-0.000267021198033641,0.561838578891996
"550","HOXA5_416",0.000455385647558985,0.562126582156416
"551","CDC5L_646",-0.000484747422044201,0.562505044443095
"552","ARID2_11",-0.000456696108505894,0.565193227809021
"553","NKX25_550",-0.000358172142414275,0.566967585979178
"554","SIX3_480",-0.000552028616782706,0.571978001494765
"555","KLF7_189",-0.000205275286977178,0.5756103261232
"556","HOXB3_447",0.000505774831010272,0.576987401161808
"557","EMX2_525",-0.000713770163132053,0.577765481509469
"558","SNAI3_268",-0.00037040838422076,0.577825088653961
"559","PKNOX2_513",0.000387526389694136,0.578182613453695
"560","E2F1_312",0.000679441214304843,0.57888032438034
"561","RFX5_727",0.000290090208900939,0.57994159012573
"562","INSM1_248",0.000196911523563208,0.582502621500889
"563","ZFP42_848",-0.00033711957998719,0.583651000512434
"564","HOXD12_524",-0.000430813599634755,0.583786078524403
"565","ENSG00000235187_346",-0.000561387296170466,0.586001449755748
"566","POU4F3_611",0.00036579725883165,0.590204490597755
"567","ZIC3_215",-0.000308120985529385,0.590739512915939
"568","HOXD8_537",0.000423356929235007,0.591577339361032
"569","SOX30_747",0.000375681137488168,0.593073216400817
"570","FOXB1_367",-0.000377343429079203,0.593825786759074
"571","ZSCAN4_263",0.000280395104721831,0.594669794109891
"572","AHRR_17",-0.000278162362752879,0.597322866759161
"573","AHR_28",-0.000278162362752879,0.597322866759161
"574","DMRTA2_306",0.000449275766758144,0.600680388566383
"575","RFX2_724",-0.000307471774130964,0.601263793485139
"576","EGR3_259",-0.000224507662177725,0.608254777292032
"577","PRDM4_185",0.000268771713116928,0.610110902870311
"578","RFX8_730",0.000380156718737844,0.611001829066165
"579","GCM1_390",0.000477862966312896,0.611872162191923
"580","SOHLH2_819",-0.000359607319803254,0.612895582880116
"581","C13orf38SOHLH2_823",-0.000359607319803254,0.612895582880116
"582","RBPJ_291",0.000251334408403421,0.613657330958135
"583","SIX6_552",0.000481673346811018,0.615214129466656
"584","NFATC4_715",0.000270738032705899,0.615255594837827
"585","ONECUT2_293",0.000402106249406619,0.61549232561928
"586","HIC1_254",0.00024275179446099,0.618061786597148
"587","OTX1_437",-0.000902793810874899,0.620904153470757
"588","VAX2_439",0.000536806954437817,0.621798122260439
"589","VAX1_489",0.000536806954437817,0.621798122260439
"590","ZIC2_162",-0.000252007150227579,0.622463104582255
"591","KLF2_846",-0.00019018758036048,0.622623647129061
"592","NKX11_597",-0.000491975854551433,0.622922402952078
"593","TOPORS_814",0.00027863051344999,0.623294691045261
"594","FOXD2_374",0.000307864324865873,0.623924761052379
"595","FOXO3_354",-0.00044884618203474,0.625408234893305
"596","FOXO1_361",-0.00044884618203474,0.625408234893305
"597","FOXE3_376",-0.00044884618203474,0.625408234893305
"598","FOXD1_382",-0.00044884618203474,0.625408234893305
"599","MEOX1_396",-0.000528586161347253,0.625621524299328
"600","NKX61_502",-0.000286431824749567,0.625876845704446
"601","NOTO_567",-0.000563034120766728,0.627139233504251
"602","HMX3_557",-0.000413432494780214,0.627817672551422
"603","NPAS4_77",0.000687647613477638,0.628019882134796
"604","STAT5A_774",0.000357529663432339,0.628653532186993
"605","IRF2_634",-0.000319480724705138,0.631087426800611
"606","ALX1_545",-0.000411645770325535,0.632536896899299
"607","DMRT2_307",0.000367975684664265,0.639044399644042
"608","BARHL1_456",0.000425009896907195,0.645492490974558
"609","PLAG1_264",-0.00012578211557791,0.647545586692366
"610","DMRT1_305",-0.000416483810786156,0.647818462801377
